code,code_np,level,des_pt,des_en,class
2.4.4.2.15,244215,5,Arqueólogo,,1994
2.4.4.2.20,244220,5,Geógrafo,,1994
2.4.4.2.90,244290,5,"Outros sociólogos, antropólogos e similares",,1994
2.4.4.3,2443,4,Historiadores e especialistas das ciências políticas,,1994
2.4.4.3.05,244305,5,Historiador,,1994
2.4.4.3.10,244310,5,Especialista das ciências políticas,,1994
2.4.4.3.90,244390,5,Outros historiadores e especialistas das ciências políticas,,1994
2.4.4.4,2444,4,"Filólogos, tradutores e intérpretes",,1994
2.4.4.4.05,244405,5,Filólogo,,1994
2.4.4.4.10,244410,5,Tradutor,,1994
2.4.4.4.15,244415,5,Intérprete,,1994
2.4.4.4.20,244420,5,Intérprete de língua gestual,,1994
2.4.4.4.90,244490,5,"Outros filólogos, tradutores e intérpretes",,1994
2.4.4.5,2445,4,Psicólogos,,1994
2.4.4.5.05,244505,5,Psicólogo,,1994
2.4.4.5.90,244590,5,Outros psicólogos,,1994
2.4.4.6,2446,4,Especialistas do trabalho social,,1994
2.4.4.6.05,244605,5,Assistente social,,1994
2.4.4.6.90,244690,5,Outros especialistas do trabalho social,,1994
2.4.5,245,3,"Escritores, artistas e executantes",,1994
2.4.5.1,2451,4,"Escritores, jornalistas e similares",,1994
2.4.5.1.05,245105,5,Escritor,,1994
2.4.5.1.10,245110,5,Crítico,,1994
2.4.5.1.15,245115,5,Chefe de redacção,,1994
2.4.5.1.20,245120,5,Jornalista,,1994
2.4.5.1.25,245125,5,Correspondente,,1994
2.4.5.1.30,245130,5,Redactor publicitário,,1994
2.4.5.1.35,245135,5,Redactor técnico,,1994
2.4.5.1.40,245140,5,Editor,,1994
2.4.5.1.90,245190,5,"Outros escritores, jornalistas e similares",,1994
2.4.5.2,2452,4,"Escultores, pintores e outros artistas similares",,1994
2.4.5.2.05,245205,5,Escultor,,1994
2.4.5.2.10,245210,5,Pintor de arte,,1994
2.4.5.2.15,245215,5,Desenhador humorístico (caricaturista),,1994
2.4.5.2.20,245220,5,Animador - cinema de animação,,1994
2.4.5.2.25,245225,5,Visualizador - publicidade,,1994
2.4.5.2.30,245230,5,Desenhador ilustrador,,1994
2.4.5.2.35,245235,5,Restaurador (técnico de restauro e conservação),,1994
2.4.5.2.40,245240,5,Desenhador criador industrial,,1994
2.4.5.2.90,245290,5,"Outros escultores, pintores e artistas similares",,1994
2.4.5.3,2453,4,"Compositores, músicos e cantores",,1994
2.4.5.3.05,245305,5,Compositor musical,,1994
2.4.5.3.10,245310,5,Maestro de orquestra (chefe ou regente de orquestra),,1994
2.4.5.3.15,245315,5,Regente de coro,,1994
2.4.5.3.20,245320,5,Instrumentista,,1994
2.4.5.3.25,245325,5,Cantor,,1994
2.4.5.3.90,245390,5,"Outros compositores, músicos e cantores",,1994
2.4.5.4,2454,4,Coreógrafo e bailarinos,,1994
2.4.5.4.05,245405,5,Coreógrafo,,1994
2.4.5.4.10,245410,5,Bailarino,,1994
2.4.5.4.90,245490,5,Outros coreógrafos e bailarinos,,1994
2.4.5.5,2455,4,"Actores, encenadores e realizadores",,1994
2.4.5.5.05,245505,5,Dramaturgista,,1994
2.4.5.5.10,245510,5,Actor,,1994
2.4.5.5.15,245515,5,Realizador de cinema,,1994
2.4.5.5.20,245520,5,Assistente de realização - cinema,,1994
2.4.5.5.25,245525,5,Realizador de televisão,,1994
2.4.5.5.30,245530,5,Director de fotografia - cinema,,1994
2.4.5.5.35,245535,5,Director de som - cinema,,1994
2.4.5.5.40,245540,5,Realizador de rádio,,1994
2.4.5.5.45,245545,5,Montador - indústria cinematográfica,,1994
2.4.5.5.50,245550,5,Encenador,,1994
2.4.5.5.55,245555,5,Director de cena,,1994
2.4.5.5.60,245560,5,Chefe de produção cinematográfica,,1994
2.4.5.5.65,245565,5,Contra-regra - teatro,,1994
2.4.5.5.90,245590,5,"Outros actores, encenadores e realizadores",,1994
2.4.6,246,3,Ministros de culto e membros de ordens religiosas,,1994
2.4.6.0,2460,4,Ministros de culto e membro de ordens religiosas,,1994
2.4.6.0.05,246005,5,Ministro de culto,,1994
2.4.6.0.10,246010,5,Membro de ordem religiosa,,1994
2.4.6.0.90,246090,5,Outros ministros de culto e membros de ordens religiosas,,1994
2.4.7,247,3,Técnicos da administração pública não classificados em outra parte,,1994
2.4.7.1,2471,4,Técnicos da administração pública não classificados em outra parte,,1994
2.4.7.1.05,247105,5,Técnico superior - administração pública *,,1994
2.4.7.1.10,247110,5,Técnico - administração pública,,1994
2.4.7.1.90,247190,5,Outros técnicos de administração pública,,1994
3,3,1,Técnicos e profissionais de nível intermédio,,1994
3.1,31,2,"Técnicos e profissionais de nível intermédio das ciências físicas e químicas, da engenharia e trabalhadores similares",,1994
3.1.1,311,3,"Técnicos de investigação física e química, do fabrico industrial e trabalhadores similares",,1994
3.1.1.1,3111,4,Técnicos de ciências físico-quimicas,,1994
3.1.1.1.05,311105,5,Analista de laboratório - análises químicas,,1994
3.1.1.1.10,311110,5,Analista de laboratório - análises físicas,,1994
3.1.1.1.15,311115,5,Técnico de cartografia e prospecção geológica,,1994
3.1.1.1.20,311120,5,Observador geofísico,,1994
3.1.1.1.25,311125,5,Observador meteorológico,,1994
3.1.1.1.30,311130,5,Técnico de oceanografia,,1994
3.1.1.1.90,311190,5,Outros técnicos de ciências físico-químicas,,1994
3.1.1.2,3112,4,Técnicos de engenharia civil,,1994
3.1.1.2.05,311205,5,Técnico da construção e obras públicas (agente técnico de arquitectura e engenharia),,1994
3.1.1.2.10,311210,5,Medidor orçamentista,,1994
3.1.1.2.90,311290,5,Outros técnicos de engenharia civil,,1994
3.1.1.3,3113,4,Técnicos de electricidade,,1994
3.1.1.3.05,311305,5,Técnico de instalações eléctricas,,1994
3.1.1.3.10,311310,5,Técnico de refrigeração e climatização (técnico de frio),,1994
3.1.1.3.15,311315,5,Técnico de manutenção - electricidade,,1994
3.1.1.3.20,311320,5,Técnico de redes - electricidade,,1994
3.1.1.3.90,311390,5,Outros técnicos de electricidade,,1994
3.1.1.4,3114,4,Técnicos de electrónica e telecomunicações,,1994
3.1.1.4.05,311405,5,Técnico de investigação e desenvolvimento - electrónica,,1994
3.1.1.4.10,311410,5,Técnico de telecomunicações,,1994
3.1.1.4.15,311415,5,Técnico de electrónica industrial,,1994
3.1.1.4.20,311420,5,Técnico de electromedicina,,1994
3.1.1.4.25,311425,5,Técnico de manutenção de aeronaves,,1994
3.1.1.4.30,311430,5,Técnico de instrumentos de precisão,,1994
3.1.1.4.90,311490,5,Outros técnicos de electrónica e telecomunicações,,1994
3.1.1.5,3115,4,Técnicos de relojoaria,,1994
3.1.1.5.05,311505,5,Técnico de relojoaria,,1994
3.1.1.5.90,311590,5,Outros técnicos de relojoaria,,1994
3.1.1.6,3116,4,Técnicos intermédios de química industrial,,1994
3.1.1.6.05,311605,5,Técnico em higiene industrial e segurança do meio ambiente,,1994
3.1.1.6.10,311610,5,Operador de painel de comando centralizado,,1994
3.1.1.6.15,311615,5,Técnico de gás,,1994
3.1.1.6.90,311690,5,Outros técnicos intermédios de química industrial,,1994
3.1.1.8,3118,4,Desenhadores e trabalhadores similares,,1994
3.1.1.8.05,311805,5,Desenhador projectista,,1994
3.1.1.8.10,311810,5,Desenhador,,1994
3.1.1.8.15,311815,5,Fotogrametrista (operador fotogramétrico),,1994
3.1.1.8.20,311820,5,Topógrafo - geómetra,,1994
3.1.1.8.25,311825,5,Topógrafo,,1994
3.1.1.8.30,311830,5,Hidrometrista,,1994
3.1.1.8.35,311835,5,Cartógrafo,,1994
3.1.1.8.40,311840,5,Desenhador cartógrafo,,1994
3.1.1.8.45,311845,5,Reconhecedor cartógrafo,,1994
3.1.1.8.50,311850,5,Maquetista,,1994
3.1.1.8.55,311855,5,Desenhador de arte finalista,,1994
3.1.1.8.90,311890,5,Outros desenhadores e trabalhadores similares,,1994
3.1.1.9,3119,4,"Técnicos de investigação física e química, do fabrico industrial e trabalhadores similares, não classificados em outra parte",,1994
3.1.1.9.05,311905,5,Técnico da produção,,1994
3.1.1.9.10,311910,5,Agente de métodos,,1994
3.1.1.9.15,311915,5,Preparador de trabalho,,1994
3.1.1.9.20,311920,5,Planificador,,1994
3.1.1.9.25,311925,5,Técnico de prevenção e segurança - seguros,,1994
3.1.1.9.30,311930,5,Técnico de prevenção e segurança,,1994
3.1.1.9.35,311935,5,Técnico de manutenção,,1994
3.1.1.9.90,311990,5,"Outros técnicos de investigação física e química, do fabrico industrial e trabalhadores similares não classificados em outra parte",,1994
3.1.2,312,3,"Programadores, operadores de informática e trabalhadores similares",,1994
3.1.2.1,3121,4,Programadores de informática e trabalhadores similares,,1994
3.1.2.1.05,312105,5,Programador - informática,,1994
3.1.2.1.10,312110,5,Técnico de manutenção - informática,,1994
3.1.2.1.90,312190,5,Outros programadores de informática e trabalhadores similares,,1994
3.1.2.2,3122,4,Operadores de informática,,1994
3.1.2.2.05,312205,5,Operador de computador,,1994
3.1.2.2.90,312290,5,Outros operadores de informática,,1994
3.1.2.3,3123,4,Técnicos de robots industriais,,1994
3.1.2.3.05,312305,5,Técnico de robots industriais,,1994
3.1.2.3.90,312390,5,Outros técnicos de ¿robots¿ industriais,,1994
3.1.3,313,3,Operadores de equipamentos ópticos e electrónicos,,1994
3.1.3.1,3131,4,Fotógrafos e operadores de aparelhos de registo de imagem e de som,,1994
3.1.3.1.05,313105,5,Jornalista (reporter fotográfico),,1994
3.1.3.1.10,313110,5,Fotógrafo,,1994
3.1.3.1.15,313115,5,Operador de iluminação - cinema e televisão,,1994
3.1.3.1.20,313120,5,Operador de imagem,,1994
3.1.3.1.25,313125,5,Operador de tratamento de imagem - televisão,,1994
3.1.3.1.30,313130,5,Sonoplasta,,1994
3.1.3.1.35,313135,5,"Operador de som - cinema, televisão e rádio",,1994
3.1.3.1.40,313140,5,Operador de amplificação de som,,1994
3.1.3.1.90,313190,5,Outros fotógrafos e operadores de aparelhos de registo de imagem e de som,,1994
3.1.3.2,3132,4,"Operadores de equipamento de emissões de rádio, tv e telecomunicações",,1994
3.1.3.2.05,313205,5,Operador de audio - radiodifusão,,1994
3.1.3.2.10,313210,5,Operador de telecinema,,1994
3.1.3.2.15,313215,5,"Operador de ""video-tape""",,1994
3.1.3.2.20,313220,5,Assistente de exploração - cinema e televisão,,1994
3.1.3.2.25,313225,5,Projeccionista de cinema,,1994
3.1.3.2.30,313230,5,Oficial radiotécnico - navegação marítima,,1994
3.1.3.2.35,313235,5,Radiotelegrafista (operador radiotelegrafista) navegação aérea,,1994
3.1.3.2.40,313240,5,Técnico de fiscalização radioeléctrica,,1994
3.1.3.2.90,313290,5,"Outros operadores de equipamento de emissões de rádio, tv e telecomunicações",,1994
3.1.3.3,3133,4,Técnicos de diagnóstico e terapêutica,,1994
3.1.3.3.05,313305,5,Técnico de cardiopneumografia,,1994
3.1.3.3.10,313310,5,Técnico de medicina nuclear,,1994
3.1.3.3.15,313315,5,Técnico de neurofisiografia,,1994
3.1.3.3.20,313320,5,Técnico de radiologia,,1994
3.1.3.3.25,313325,5,Técnico de radioterapia,,1994
3.1.3.3.30,313330,5,Técnico de electromecânica,,1994
3.1.3.3.90,313390,5,Outros técnicos de diagnóstico e terapêutica,,1994
3.1.4,314,3,"Oficiais da marinha, pilotos de aviões e técnicos dos transportes marítimos e aéreos",,1994
3.1.4.1,3141,4,Oficiais maquinistas de navios,,1994
3.1.4.1.05,314105,5,Oficial maquinista,,1994
3.1.4.1.10,314110,5,Chefe de máquinas,,1994
3.1.4.1.90,314190,5,Outros oficiais maquinistas de navios,,1994
3.1.4.2,3142,4,Oficiais de pilotagem,,1994
3.1.4.2.05,314205,5,Comandante de navio,,1994
3.1.4.2.10,314210,5,Imediato,,1994
3.1.4.2.15,314215,5,Oficial piloto,,1994
3.1.4.2.20,314220,5,Superintendente,,1994
3.1.4.2.25,314225,5,Piloto de barra,,1994
3.1.4.2.90,314290,5,Outros oficiais de pilotagem,,1994
3.1.4.3,3143,4,Pilotos de aviões e trabalhadores similares,,1994
3.1.4.3.05,314305,5,Comandante de aeronave -transporte aéreo,,1994
3.1.4.3.10,314310,5,Piloto de avião,,1994
3.1.4.3.15,314315,5,Piloto de outras aeronaves,,1994
3.1.4.3.90,314390,5,Outros pilotos de aviões e trabalhadores similares,,1994
3.1.4.4,3144,4,Controladores de tráfego aéreo,,1994
3.1.4.4.05,314405,5,Controlador de tráfego aéreo,,1994
3.1.4.4.90,314490,5,Outros controladores de tráfego aéreo,,1994
3.1.4.5,3145,4,Técnicos de segurança aérea,,1994
3.1.4.5.05,314505,5,Técnico de informação e comunicações aeronáuticas,,1994
3.1.4.5.10,314510,5,Técnico de vôo,,1994
3.1.4.5.90,314590,5,Outros técnicos de segurança aérea,,1994
3.1.5,315,3,"Inspectores de obras, de segurança e do trabalho, da saúde e do controlo de qualidade",,1994
3.1.5.1,3151,4,"Técnicos de prevenção de incêndios, fiscais de obras e trabalhadores similares",,1994
3.1.5.1.05,315105,5,Técnico de prevenção de incêndios,,1994
3.1.5.1.10,315110,5,Fiscal municipal,,1994
3.1.5.1.90,315190,5,"Outros técnicos de prevenção de incêndios, fiscais de obras e trabalhadores similares",,1994
3.1.5.2,3152,4,"Inspectores e técnicos de segurança do trabalho, higiene, controlo de qualidade e trabalhadores similares",,1994
3.1.5.2.05,315205,5,Inspector de saúde,,1994
3.1.5.2.10,315210,5,Inspector do ambiente,,1994
3.1.5.2.15,315215,5,Inspector do trabalho,,1994
3.1.5.2.20,315220,5,Verificador de condições de trabalho,,1994
3.1.5.2.25,315225,5,Inspector das actividades económicas,,1994
3.1.5.2.30,315230,5,Inspector de turismo,,1994
3.1.5.2.35,315235,5,Técnico de controlo de qualidade,,1994
3.1.5.2.40,315240,5,Controlador de qualidade - explosivos,,1994
3.1.5.2.45,315245,5,Inspector de qualidade - explosivos,,1994
3.1.5.2.90,315290,5,"Outros inspectores e técnicos de segurança do trabalhador, higiene, controlo de qualidade e trabalhadores similares",,1994
3.2,32,2,Profissionais de nível intermédio das ciências da vida e da saúde,,1994
3.2.1,321,3,Técnicos das ciências da vida e da saúde,,1994
3.2.1.1,3211,4,Técnicos das ciências da vida,,1994
3.2.1.1.05,321105,5,Técnico de análises clínicas e de saúde pública,,1994
3.2.1.1.10,321110,5,"Técnico de anatomia patológica, citológica e tanatológica",,1994
3.2.1.1.15,321115,5,Técnico das ciências biológicas,,1994
3.2.1.1.20,321120,5,Técnico do ambiente,,1994
3.2.1.1.90,321190,5,Outros técnicos das ciências da vida,,1994
3.2.1.3,3213,4,Inspectores e técnicos agrários e florestais,,1994
3.2.1.3.05,321305,5,Agente técnico agrícola,,1994
3.2.1.3.10,321310,5,Inspector - ministério da agricultura,,1994
3.2.1.3.90,321390,5,Outros inspectores e técnicos agrários e florestais,,1994
3.2.2,322,3,Profissionais técnicos da medicina - à excepção dos enfermeiros,,1994
3.2.2.2,3222,4,Técnicos sanitários e trabalhadores similares,,1994
3.2.2.2.05,322205,5,Técnico sanitário,,1994
3.2.2.2.90,322290,5,Outros técnicos sanitários e trabalhadores similares,,1994
3.2.2.3,3223,4,Dietistas,,1994
3.2.2.3.05,322305,5,Dietista,,1994
3.2.2.3.90,322390,5,Outros dietistas,,1994
3.2.2.4,3224,4,Optometristas e ópticos,,1994
3.2.2.4.05,322405,5,Óptico - optometrista,,1994
3.2.2.4.10,322410,5,Técnico de óptica ocular,,1994
3.2.2.4.15,322415,5,Técnico de contactologia (contactologista),,1994
3.2.2.4.90,322490,5,Outros optometristas e ópticos,,1994
3.2.2.5,3225,4,Assistentes de medicina dentária,,1994
3.2.2.5.05,322505,5,Higienista oral,,1994
3.2.2.5.10,322510,5,Técnico de próteses dentárias,,1994
3.2.2.5.90,322590,5,Outros assistentes de medicina dentária,,1994
3.2.2.6,3226,4,Fisioterapeutas e profissionais similares,,1994
3.2.2.6.05,322605,5,Fisioterapeuta,,1994
3.2.2.6.10,322610,5,Técnico de ortoprótese,,1994
3.2.2.6.90,322690,5,Outros fisioterapeutas e profissionais similares,,1994
3.2.2.7,3227,4,Técnicos e assistentes veterinários,,1994
3.2.2.7.05,322705,5,Técnico de pecuária,,1994
3.2.2.7.10,322710,5,Inseminador artificial,,1994
3.2.2.7.90,322790,5,Outros técnicos e assistentes veterinários,,1994
3.2.2.8,3228,4,Técnicos de farmácia,,1994
3.2.2.8.05,322805,5,Técnico de farmácia,,1994
3.2.2.8.90,322890,5,Outros técnicos de farmácia,,1994
3.2.2.9,3229,4,Profissionais técnicos da medicina - à excepção dos enfermeiros - não classificados em outra parte,,1994
3.2.2.9.05,322905,5,Terapeuta ocupacional,,1994
3.2.2.9.10,322910,5,Terapeuta da fala,,1994
3.2.2.9.15,322915,5,Técnico de ortóptica,,1994
3.2.2.9.20,322920,5,Técnico de audiometria,,1994
3.2.2.9.90,322990,5,Outros profissionais técnicos da medicina - à excepção dos enfermeiros - não classificados em outra parte,,1994
3.2.3,323,3,Parteiras,,1994
3.2.3.2,3232,4,Parteiras,,1994
3.2.3.2.05,323205,5,Parteira,,1994
3.2.3.2.90,323290,5,Outras parteiras,,1994
3.2.4,324,3,Especialistas da medicina tradicional,,1994
3.2.4.1,3241,4,Especialistas da medicina tradicional,,1994
3.2.4.1.05,324105,5,Acupunctor - naturologista,,1994
3.2.4.1.10,324110,5,Homeopata - naturologista,,1994
3.2.4.1.15,324115,5,Naturopata - naturologista,,1994
3.2.4.1.90,324190,5,Outros especialistas da medicina tradicional,,1994
3.3,33,2,Profissionais de nível intermédio do ensino,,1994
3.3.1,331,3,"Docentes do ensino básico, primário e pré-primário",,1994
3.3.1.1,3311,4,Docentes do ensino básico - 1º ciclo,,1994
3.3.1.1.05,331105,5,Professor do ensino básico - primário,,1994
3.3.1.1.90,331190,5,Outros docentes do ensino básico - 1º ciclo,,1994
3.3.2,332,3,Educadores de infância,,1994
3.3.2.1,3321,4,Educadores de infância,,1994
3.3.2.1.05,332105,5,Educador de infância,,1994
3.3.2.1.90,332190,5,Outros educadores de infância,,1994
3.3.3,333,3,Docentes de educação especial,,1994
3.3.3.1,3331,4,Docentes de educação especial,,1994
3.3.3.1.05,333105,5,Professor de educação especial - área da deficiência visual,,1994
3.3.3.1.10,333110,5,Professor de educação especial - área da deficiência auditiva,,1994
3.3.3.1.15,333115,5,Professor de educação especial - área da deficiência mental,,1994
3.3.3.1.90,333190,5,Outros docentes de educação especial,,1994
3.3.9,339,3,Profissionais do ensino não classificados em outra parte,,1994
3.3.9.1,3391,4,Profissionais do ensino não classificados em outra parte,,1994
3.3.9.1.05,339105,5,Instrutor de vôo,,1994
3.3.9.1.10,339110,5,Instrutor de condução de veículos automóveis,,1994
3.3.9.1.15,339115,5,Monitor de formação,,1994
3.3.9.1.20,339120,5,Monitor de gimno e desportiva,,1994
3.3.9.1.90,339190,5,Outros profissionais do ensino,,1994
3.4,34,2,Outros técnicos e profissionais de nível intermédio,,1994
3.4.1,341,3,Profissionais de nível intermédio de finanças e serviços comerciais,,1994
